id,name,artists,album,duration_ms,popularity,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence,rating,playlist_type
0KDaN0HL3TcJVTbXlQCEsS,Torn,Natalie Imbruglia,Left Of The Middle,244666,67,0.0647,0.575,0.886,0.000187,5,0.709,-5.182,1,0.034,96.308,4,0.608,4,sleep
4cgq205eLudbUk73MkQdsn,Todo Lo Encuentro En Ti,Super Lamas,Fake Lover,204280,56,0.113,0.654,0.829,0.0,7,0.291,-5.105,0,0.0302,89.009,4,0.792,3,party
59PXP2z7IjnPay5IoVX4EG,Palma,Sumwun,La Planta,99748,53,0.769,0.761,0.0682,0.884,7,0.0507,-13.573,0,0.0854,82.13,4,0.613,3,focus
4f7zOPXtf4DKqAWgT3FD6x,Cubano,Picco,Cubano,168767,56,0.0466,0.897,0.934,0.807,2,0.277,-4.854,1,0.201,128.011,4,0.477,3,party
51lhPCRAIsbVYsvCwnEDNZ,Morphine,Lights,Skin & Earth,244306,31,0.731,0.584,0.424,0.00906,8,0.103,-10.663,1,0.0529,99.89,4,0.0492,2,sleep
5Grdxil8U6S1pfYaHkrxgE,Enology,Lawrence Lui,Retroism EP,298983,42,0.507,0.838,0.57,0.919,0,0.376,-9.893,1,0.0635,118.008,3,0.0722,3,focus
6TO72fq3wZajWVpXR83bO7,Wet Dreams,Daniela Andrade,Wet Dreams,172080,56,0.84,0.643,0.335,0.0161,0,0.112,-7.132,1,0.0261,73.534,4,0.263,3,sleep
03i4lR6ZZo0214WhmrE8t9,Hold On,Lil Tjay,Hold On,189473,65,0.142,0.686,0.609,0.0,9,0.0631,-6.784,0,0.165,152.05,4,0.737,4,party
7gSQv1OHpkIoAdUiRLdmI6,I Won't Back Down,Tom Petty,Full Moon Fever,178360,72,0.0512,0.783,0.502,3.15e-06,7,0.156,-13.395,1,0.0325,114.02,4,0.962,4,workout
6ocbgoVGwYJhOv1GgI9NsF,7 rings,Ariana Grande,"thank u, next",178626,90,0.592,0.778,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,4,0.327,5,party
0VEJDwMO26qNitqyDb47I0,Big Girls,Masego,Big Girls,188626,62,0.147,0.821,0.457,0.118,6,0.122,-12.116,1,0.195,113.923,4,0.252,4,sleep
7IuuyUbxguzAx06r5KMIyf,Low-Fi,HI-FI CAMP,Graph Dreams,203679,53,0.962,0.0,0.292,0.999,9,0.313,-50.487,0,0.0,0.0,0,0.0,3,focus
3Qfj2BgymJSXY4zDrBCo3g,Composure,Argonaut & Wasp,Composure,184800,53,0.00969,0.671,0.611,0.431,10,0.1,-8.453,1,0.0328,116.934,4,0.378,3,party
4tNXntkAzQ5A2dfYRYGIIQ,Easier,5 Seconds of Summer,Easier,157492,85,0.489,0.505,0.428,0.0,5,0.0977,-5.604,1,0.221,175.813,4,0.618,5,workout
0cSdWJzO18liElNMCAYCig,Gilded,Sarah Davachi,Gave in Rest,210716,46,0.937,0.242,0.18,0.937,4,0.0986,-21.176,0,0.0457,68.985,4,0.0307,3,focus
2P0xfFLKKis0QdJV6CUoRN,Rigel,S.A. Karl,Cassiopeia,163776,60,0.996,0.307,0.0146,0.915,11,0.101,-31.32,1,0.0621,175.936,3,0.286,3,focus
5IWdJlaTA6qKcBvwo3Efly,Muffled Sound,HI-FI CAMP,Graph Dreams,163680,53,0.932,0.139,0.137,0.948,6,0.112,-54.101,1,0.0607,140.047,1,0.0178,3,focus
78VziAIFfOUy9nuvgWaq0s,Roadrunner,Leandro Da Silva,Roadrunner,182056,53,0.00323,0.693,0.983,0.728,8,0.0973,-3.078,0,0.0513,124.013,4,0.882,3,party
47nm8czanMUzIqHsnr5x61,Red Solo Cup,Toby Keith,Clancy's Tavern (Deluxe Edition),223386,13,0.279,0.549,0.563,0.0,4,0.215,-6.655,1,0.0669,163.991,4,0.81,1,party
7pwOBEDVO5UrxKjgP9rID2,Gordo (feat. Rick Ross & Araabmuzik),Carnage,Papi Gordo,104000,49,0.606,0.346,0.76,0.000604,6,0.12,-7.64,1,0.179,138.877,4,0.0629,3,workout
1wqbqnWyA8iCvaneEPEJSW,Veterstift,Hush,Ruimtevaart EP,192340,0,0.121,0.49,0.891,0.402,1,0.0767,-4.487,1,0.489,147.406,4,0.574,1,focus
6Am4CSzDkGSYuiaA6LMtzb,Lyca,Swarmz,Lyca,226558,61,0.603,0.786,0.486,0.0,3,0.0715,-9.543,0,0.0884,105.002,4,0.497,4,workout
2Gy7qnDwt8Z3MNxqat4CsK,Wouldn't It Be Nice - Stereo Mix,The Beach Boys,Pet Sounds (Original Mono & Stereo Mix Versions),153240,74,0.718,0.392,0.629,3.76e-06,5,0.129,-7.056,1,0.0335,124.511,4,0.72,4,sleep
5gDQjvVdZIoSQCEYY07m0Z,Brown Horses,Justnormal,Burgundy Blues,145937,58,0.6,0.795,0.317,0.882,0,0.085,-8.337,1,0.106,79.998,4,0.403,3,focus
0rzNMzZsubFcXSEh7dnem7,Hold Up,Beyoncé,Lemonade,221093,76,0.745,0.524,0.397,0.0,0,0.521,-11.936,1,0.405,80.744,4,0.552,4,party
1N5XG6bRdlIvWExIWGjbea,Flash,UZ,Hood EDM,248717,0,0.232,0.811,0.771,0.0517,2,0.117,-8.249,1,0.174,140.028,4,0.357,1,workout
0sGWPrVBi8UHUxKU4VcH27,Lemuria,Leyenda,Healing Spell,201205,57,0.885,0.0725,0.132,0.926,9,0.109,-22.788,0,0.0524,76.589,4,0.0356,3,workout
0U6uTxVPeoXFcxlXMIWgAR,River Bank,Brad Paisley,Moonshine in the Trunk,179800,53,0.0929,0.639,0.875,0.0,7,0.296,-5.793,1,0.0372,117.028,4,0.892,3,party
4au7FRcgZzChASRYu279xH,Con Calma - Remix,Daddy Yankee,Con Calma (Remix),181280,79,0.166,0.736,0.868,1.48e-06,8,0.0419,-3.01,0,0.0454,94.026,4,0.613,4,party
1IDFcb3cjkj2dhv3UaxX9b,De Tranquilote,Danny Romero,De Tranquilote,177208,80,0.105,0.682,0.669,0.0,2,0.071,-7.15,1,0.0951,79.929,4,0.889,4,party
1YpxoHwY9lVmpZ3lwm7KWA,Metallic Pipe Pan,Lübecker,Digiregen,118571,41,0.118,0.0,0.574,0.679,4,0.151,-55.763,1,0.0,0.0,0,0.0,3,focus
7C39RtGhnEw7cyf0Pyw7PV,Saint-Tropez,Post Malone,Hollywood's Bleeding,150866,87,0.0545,0.617,0.684,0.0,0,0.104,-3.618,1,0.0439,132.113,4,0.295,5,party
5z7sxlo3kf8eg8s3Zkb8dQ,어스름,Woong Sun Hee,어스름,98419,63,0.987,0.157,0.0437,0.881,2,0.11,-28.792,1,0.0404,166.783,4,0.603,4,focus
0hyytVjmfQNHauw3mqmGtT,Vast Changes,Regendum,Vast Changes,224636,53,0.984,0.396,0.044,0.947,9,0.0802,-25.088,0,0.037,71.2,5,0.0898,3,workout
5r7OKhOQl2vM8SZnCXSQk1,Free The Frail,JPEGMAFIA,All My Heroes Are Cornballs,210569,62,0.515,0.553,0.509,0.0,1,0.154,-7.955,1,0.353,153.674,4,0.264,4,sleep
5tAa8Uaqr4VvA3693mbIhU,Ruin My Life,Zara Larsson,Ruin My Life,190931,82,0.423,0.665,0.699,0.0,11,0.0969,-5.265,1,0.0578,124.896,4,0.585,5,party
3aNwsJSJaWGRD8caYro1hW,Holes in the Sky,Toronto 7s,Holes in the Sky,156855,45,0.0923,0.754,0.494,0.0177,0,0.237,-11.373,0,0.129,93.037,4,0.68,3,focus
3QpkbrYXtlU3LRJu3sTK6V,Joy,Bastille,Joy,192522,69,0.222,0.559,0.915,0.0,9,0.113,-4.811,1,0.132,117.914,4,0.361,4,sleep
5XOsO5eO4rCE0zdpa8HwgU,Thot Tactics,JPEGMAFIA,All My Heroes Are Cornballs,170360,61,0.174,0.618,0.613,5.91e-05,8,0.135,-5.798,0,0.274,125.665,4,0.488,4,sleep
6TNNMVpOgn8K5NoDC7alG6,Ooh La La - 2015 Remaster,Faces,The Best Of Faces: Good Boys When They're Asleep,214960,65,0.428,0.603,0.494,0.000171,2,0.0894,-10.27,1,0.0301,147.814,4,0.729,4,party
44AyOl4qVkzS48vBsbNXaC,Can't Help Falling in Love,Elvis Presley,Blue Hawaii,182360,78,0.953,0.428,0.244,0.000144,2,0.102,-15.447,1,0.0269,100.495,3,0.39,4,sleep
2RWraN4ZkuqjcNQAlBNGEH,Piece of My Heart,Janis Joplin,Janis,266240,12,0.402,0.427,0.665,0.000105,4,0.409,-9.681,1,0.139,160.935,4,0.561,1,party
2QHB7Y6AZEKeFtKvtBQUTN,Kun Mun Kultani Tulisi,Ulli Boegershausen,Kun Mun Kultani Tulisi,137785,54,0.965,0.408,0.197,0.791,11,0.11,-17.973,1,0.0523,133.98,4,0.626,3,focus
70qh97LmDQIuFlboLVtlSh,Just the Yellow Bits,Teebs,Collections 01,150136,35,0.0419,0.763,0.671,0.876,1,0.286,-9.041,1,0.1,109.461,3,0.786,2,focus
24wIxeVejXRhYJPrOFpJbg,Pa' Lante,Alex Sensation,Pa' Lante,174893,71,0.0649,0.679,0.713,8.47e-06,8,0.362,-4.544,0,0.123,189.921,4,0.922,4,workout
5Yr1DB5QTZRNOD9Y3KzqrG,Trust Me,Manuel Boltano,Trust Me,206113,48,0.981,0.661,0.113,0.956,4,0.11,-14.254,1,0.11,143.903,4,0.54,3,focus
2HQg7uhg7cLtMmzpwN2Itf,Causality,Zwera,Causality,123864,64,0.991,0.438,0.024,0.925,2,0.102,-23.166,1,0.0482,61.753,4,0.229,4,focus
7a9udNo0GU97xnMAkjLdmE,Sick of Losing Soulmates,dodie,Intertwined - EP,267300,60,0.644,0.518,0.276,0.136,2,0.356,-15.953,1,0.038,75.263,4,0.108,3,sleep
3HhaSocKwTptze7PySNZlW,Paranoia,A Day To Remember,Bad Vibrations (Deluxe Edition),200676,65,4.82e-05,0.409,0.992,2.03e-06,3,0.1,-2.803,0,0.108,149.859,4,0.344,4,workout
0JxHWujXDT2CzLWlQXWEhE,Te Veo,Urba y Rome,Te Veo,221500,69,0.146,0.782,0.813,0.0,1,0.125,-3.71,1,0.0327,94.975,4,0.728,4,workout
0UDNLNpADBgN7kAFmbkfOt,Einmanaleika,Elvar Arngrimsson,Fjarlagt Ljus,129000,55,0.963,0.349,0.0882,0.853,7,0.0994,-18.245,1,0.0506,149.592,4,0.124,3,workout
3uJhBCgvI4Gmkfoz7R5Be8,Above It All,August Wilhelmsson,I Was Arthur,131416,10,0.912,0.164,0.127,0.835,7,0.109,-22.679,0,0.0363,70.687,4,0.0391,1,focus
00ko9WaS4jOX1kEk3gvHjf,Hot Shower,Chance the Rapper,The Big Day,225923,83,0.0016,0.897,0.522,0.0,2,0.0554,-7.578,1,0.374,149.986,4,0.623,5,workout
05ZACkzW8YbRq3eFgIfSNB,Springsteen,Eric Church,Chief,263386,73,0.1,0.692,0.809,9.77e-05,2,0.185,-5.935,1,0.0255,104.023,4,0.927,4,party
72UWipmVXoBKqM6R0axIdG,Birds Of Paradox [Outro],Naux Faux,Enchanted,126818,44,0.824,0.352,0.29,0.898,8,0.364,-24.754,1,0.0458,94.967,5,0.207,3,focus
21Td7lpeuMOx1UNhUBySOc,Drifting into Sleep,Steven Goldmund,Humanized,284955,65,0.928,0.144,0.0611,0.885,0,0.0655,-30.001,1,0.0355,79.352,4,0.0679,4,workout
0F4yQQpnF7N0Vgl21ewqTS,Mad World,Sergei Baronin,Relaxing Music,195174,56,0.973,0.749,0.196,0.911,6,0.11,-17.039,1,0.0821,75.495,4,0.158,3,focus
0xR5qpX99rvym6UwrQUlW9,Peaceful Mind,Figgy Malone,Inner Balance,204244,54,0.993,0.43,0.00378,0.958,7,0.125,-26.48,1,0.0914,64.22,4,0.343,3,focus
3GMhHXO3cGrqMde11pQ3sL,Brown Noise Hall Verb,Granular,Brown Noise DLX,158929,59,0.988,0.0,0.333,0.707,5,0.111,-27.745,1,0.0,0.0,0,0.0,3,focus
1VL6n94ZDAHk3nwyqIGgTp,Destilando Amor,Aaron Y Su Grupo Ilusion,Destilando Amor,217600,2,0.249,0.666,0.683,0.000268,7,0.115,-4.304,1,0.0321,89.043,4,0.707,1,party
6JqfE4pSUOgILE5nbkjnRQ,Dew,Hilder Sky,Dew,152665,51,0.934,0.456,0.101,0.866,10,0.11,-22.796,1,0.0418,97.737,4,0.431,3,focus
3I36NaLQR6zCn5Y2stUg9H,Toužebný,Jan Kubec,Toužebný,134750,64,0.992,0.218,0.041,0.845,4,0.113,-30.019,0,0.0426,176.439,4,0.382,4,focus
1wzs3egssHXkk53jicYbHm,Reed Straw,Jorulf,Reed Straw,169777,60,0.992,0.252,0.0715,0.955,8,0.104,-26.101,1,0.0505,201.31,4,0.137,3,focus
7CBd4zWfVm7imTlumw8rSh,She's Leaving Home,Dan O'malley,Oldies But Goodies,177460,48,0.897,0.822,0.204,0.841,7,0.106,-13.098,1,0.0522,115.004,3,0.142,3,focus
4L8JbzUItzpwaFX7IZlhtT,The Writer,Smartface,Easy Feet,99759,9,0.881,0.865,0.338,0.83,0,0.368,-9.212,1,0.219,83.048,4,0.773,1,focus
3nKCmdfFSB49NPGRsfD4wh,Siren Song,The Brother Brothers,Siren Song,183767,63,0.988,0.542,0.155,0.0155,2,0.108,-12.924,0,0.0298,78.088,4,0.247,4,sleep
6fxKDZxDdzxFJiqaNl6DIb,Rockin,DubVision,Rockin,284985,40,0.000647,0.671,0.871,0.247,2,0.448,-4.751,1,0.141,128.044,4,0.355,2,workout
1mazAW31oI50KA3YLB6UTZ,ABC,박혜진 park hye jin,IF U WANT IT,242000,50,0.00366,0.778,0.857,0.661,8,0.116,-7.037,0,0.0576,120.003,4,0.439,3,sleep
5xEM5hIgJ1jjgcEBfpkt2F,Complicated,Avril Lavigne,Let Go,244506,78,0.0572,0.585,0.776,7.74e-06,5,0.3,-5.898,1,0.0459,77.987,4,0.427,4,sleep
5t4JIJa8s8WPlKWoFi0Qsc,Long Way Home - Club Mix,Lucas & Steve,Long Way Home (Club Mix),264019,55,0.00444,0.705,0.732,0.0021,2,0.0707,-7.582,1,0.0964,127.988,4,0.402,3,workout
1xobJHNsdoBQAJ2cgSfHVu,Just Friends,Hayden James,Just Friends,238991,61,0.105,0.639,0.685,0.0,9,0.143,-4.571,0,0.049,110.041,4,0.363,4,sleep
5WI2ltQIdwgzf1SNE76JyR,Never Be Like You (feat. Kai),Flume,Skin,234909,69,0.453,0.444,0.557,0.0,0,0.152,-5.476,1,0.0602,115.058,4,0.296,4,party
4ECNtOnqzxutZkXP4TE3n3,Separate Ways (Worlds Apart),Journey,Frontiers,323706,68,0.0188,0.451,0.962,3.17e-06,0,0.277,-3.947,1,0.0734,131.435,4,0.377,4,workout
67kXYrMTQbS7MVbXyGyxHm,Angels,Khalid,American Teen,170680,68,0.959,0.472,0.265,0.000499,6,0.1,-10.059,0,0.0356,111.558,4,0.204,4,sleep
4YGSpi9g7ohPFO8TXpvSUZ,"Oiga, Mire, Vea - Salsa",Guayacán Orquesta,Sentimental de Punta a Punta,323683,14,0.444,0.739,0.809,2.66e-06,10,0.0856,-5.134,0,0.0416,89.734,4,0.866,1,party
5Kbe0XPwG5JLQxjPEqAM20,Red Dirt Road,Brooks & Dunn,The Collection,260360,12,0.0664,0.555,0.868,0.000117,5,0.116,-3.798,1,0.0403,136.12,4,0.479,1,party
5XsMz0YfEaHZE0MTb1aujs,Wake Me Up Before You Go-Go,Wham!,Make It Big,230693,26,0.186,0.618,0.764,0.0,0,0.12,-6.027,1,0.0562,81.366,4,0.876,2,sleep
2QFkozObCVLKtv8AX26yhY,Lullaby Beach,Rand Aldo,Immerse,220848,4,0.9,0.25,0.175,0.814,7,0.118,-19.153,1,0.0321,89.86,4,0.0476,1,workout
0e7ipj03S05BNilyu5bRzt,rockstar (feat. 21 Savage),Post Malone,beerbongs & bentleys,218146,88,0.117,0.587,0.535,6.56e-05,5,0.131,-6.09,0,0.0898,159.847,4,0.14,5,party
4CZ8nFoCsNNXuaX0qBm8LX,Indestructible,Robyn,Body Talk,220800,42,0.00212,0.655,0.726,0.272,9,0.142,-4.545,1,0.0297,119.924,4,0.102,3,sleep
14MR12RkIvXHeqgaJI0ngI,Two,Binary One,Minimalia,188731,57,0.933,0.166,0.0826,0.882,0,0.119,-25.741,1,0.0359,110.304,3,0.036,3,workout
14b2QT33PbYqhrSxM6mKyj,away,jhfly,even more sounds,91544,55,0.884,0.521,0.044,0.877,6,0.101,-15.546,1,0.102,46.601,4,0.824,3,focus
5JLv62qFIS1DR3zGEcApRt,Wide Awake,Katy Perry,Katy Perry - Teenage Dream: The Complete Confection,220946,67,0.0749,0.514,0.683,2.64e-06,5,0.392,-5.099,1,0.0367,159.814,4,0.575,4,workout
5oE9UuwfQXK8wHgkCsn5dU,Meditation Noise,The Mindful,White Noise,198610,55,0.908,0.322,0.0593,0.708,1,0.121,-53.057,1,0.0444,158.402,4,0.0165,3,focus
6e6xf3BuRf9o7pz1koO4ku,In Her Temple,Momento,Visions of Sleep and Beyond,271935,58,0.838,0.196,0.168,0.932,9,0.11,-25.875,0,0.0654,68.745,5,0.0378,3,workout
1BdjQ2Xd8y4FoHXLP52AhC,Murder,Mako,Murder,189185,51,0.276,0.64,0.646,0.0,5,0.126,-6.161,0,0.13,97.864,4,0.37,3,sleep
1KHdq8NK9QxnGjdXb55NiG,Falling in Love at a Coffee Shop,Landon Pigg,The Boy Who Never,244986,58,0.2,0.489,0.561,4.56e-05,4,0.179,-7.933,1,0.0274,83.457,3,0.238,3,sleep
7DCdlReHytM62WN1KBktrS,A Place For Us (feat. Ynnox),Dualities,A Place For Us (feat. Ynnox),202560,61,0.216,0.664,0.855,0.0,0,0.0868,-4.462,1,0.0983,125.025,4,0.716,4,sleep
25G3DUBDmLK44e5wF0W4bl,Gopher Mambo,Leandro Da Silva,Gopher Mambo,157920,54,0.00818,0.74,0.992,0.875,3,0.333,-3.008,0,0.134,124.982,4,0.263,3,party
10vYIplAGGGl2NCMacYguL,Electrical,University Of WN,Focus Study,206500,38,0.0,0.0,0.0,0.0,0,0.0,-53.289,0,0.0,0.0,0,0.0,2,focus
5BI10E53YBSMYbCnKijBEN,Lagrima,Alex Albright,Spanish Guitar EP,109505,55,0.983,0.409,0.165,0.89,4,0.106,-17.396,0,0.0515,89.943,1,0.19,3,focus
0qxYx4F3vm1AOnfux6dDxP,You Can Call Me Al,Paul Simon,Graceland (25th Anniversary Deluxe Edition),280000,76,0.182,0.776,0.763,0.0065,5,0.077,-8.124,1,0.0535,128.433,4,0.82,4,sleep
2wA4C7X7O9hMjuemyHwLgd,On My Mind,Ellie Goulding,On My Mind,213445,7,0.269,0.696,0.694,4.36e-06,0,0.0862,-6.631,1,0.0534,154.941,4,0.736,1,workout
5YhfanimuTXvKF7WHWwOi6,Unbridled Enthusiasm,Robin Bennich,Piano 1,160116,57,0.984,0.212,0.146,0.931,1,0.131,-21.787,1,0.0451,72.031,4,0.21,3,focus
0ZfCMSN1S1akaB3Fu4uR5s,Lotus,Albert Wenmo,Lotus,161846,51,0.903,0.666,0.187,0.86,2,0.11,-17.11,1,0.045,74.019,4,0.102,3,focus
2emZ6UoJdLehWsgJa2ybRi,Truth,Andri Hart,Inch Of You,133437,61,0.911,0.631,0.0615,0.567,2,0.113,-15.132,0,0.0766,73.235,4,0.18,4,focus
2P4WwPwqJp7JPwDic4ambo,À une passante,Libor Kolman,À une passante,104000,65,0.97,0.241,0.176,0.931,1,0.0869,-20.812,0,0.0439,128.393,4,0.47,4,focus
0NFfXmRjbDI0cjEhiCbO9c,Harmonium Song,Joseph Beg,Mountain Path,380750,60,0.884,0.164,0.349,0.944,7,0.318,-14.641,1,0.0337,89.384,3,0.0346,3,workout
5u7UyC1scQNYP9gNZ90pHP,Belong,TULE,Belong,214312,34,0.00325,0.66,0.949,0.762,1,0.358,-5.149,1,0.0469,128.011,4,0.0598,2,sleep
6Yr8U5eAe0cLyrshu0xbuU,By The River - Adam Trigger & Provi Remix,Klingande,By The River (Adam Trigger & Provi Remix),274900,32,0.00467,0.858,0.836,0.0306,2,0.0283,-3.941,1,0.0575,123.992,4,0.764,2,party
62E8JJRtwOwU85uup9C5Ox,Parecen Viernes,Marc Anthony,Parecen Viernes,268440,29,0.287,0.658,0.863,1.53e-05,7,0.16,-3.575,0,0.0352,96.499,4,0.967,2,workout
7LeIYh4gDj5l8mJ7kNsHIv,Take It or Leave It,Great Good Fine Ok,Take It or Leave It,183468,53,0.162,0.69,0.753,0.0,6,0.0718,-3.83,1,0.0555,148.024,4,0.931,3,workout
1snWlbcbgQpJfknoI30DWG,Darkside,Alan Walker,Darkside,211866,73,0.164,0.425,0.642,0.0,4,0.118,-5.06,0,0.0502,170.008,4,0.112,4,workout
3uW1lWgdTN494vIxu3R9Or,I'm Scared (feat. 21 Savage & Doe Boy),Young Thug,So Much Fun,200733,71,0.00333,0.909,0.414,3.4e-06,1,0.114,-7.316,1,0.3,146.004,4,0.138,4,workout
4HUAT9dBskTeZO4kYXRTKI,How Did We Wind Up Here?,Jen Brook,How Did We Wind Up Here?,122625,66,0.992,0.26,0.0622,0.88,7,0.111,-25.138,1,0.0359,171.074,4,0.408,4,focus
2vW5tqS1EFel9yYOQ7WZmE,Ex's & Oh's,Elle King,Love Stuff (Japan Version),202173,21,0.018,0.612,0.92,0.0,7,0.0646,-2.88,1,0.0853,139.979,4,0.437,2,sleep
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,Stranger In Town,194146,73,0.206,0.714,0.937,0.0,6,0.0731,-2.947,1,0.0399,124.13,4,0.964,4,sleep
62N2JSA0jHmSH7Va9t7hIf,Habits (Stay High) - Hippie Sabotage Remix,Tove Lo,Queen Of The Clouds,258933,66,0.00108,0.735,0.686,0.871,4,0.0933,-7.562,0,0.0366,121.011,4,0.0656,4,party
5Bc0SxWyeQ2fw2z0chrANl,Late,Kyle McEvoy,Late & Wake,189381,54,0.96,0.491,0.277,0.857,2,0.112,-13.272,1,0.0383,158.655,4,0.126,3,focus
0pJPdSVti6cTM1Q6xYGmcf,Faking It,Calvin Harris,Funk Wav Bounces Vol.1,240093,64,0.319,0.776,0.589,0.0,9,0.0715,-4.543,0,0.115,120.034,4,0.668,4,party
20RZJcKKXpmJLoMRahbuUA,Juice WRLD - Instrumental,Type Beat,Freestyling Beats,192000,46,0.00311,0.731,0.539,0.63,11,0.12,-5.859,1,0.041,139.964,4,0.533,3,focus
1JtvwshkJMxfm4oRhJp93C,The Time I've Wasted,Lori McKenna,Numbered Doors,213249,58,0.796,0.473,0.25,8.83e-05,5,0.101,-11.263,1,0.0304,145.027,4,0.261,3,sleep
6YS1MXqso0zlmcL4OV1kXk,Début,Mélanie Laurent,En t'attendant,160066,68,0.99,0.377,0.0239,0.882,0,0.0998,-30.245,1,0.0403,119.263,4,0.0629,4,focus
0wOXwdvLoRPitthtEo1evK,Paycheck,Ballpoint,Year 001,147068,1,0.00696,0.767,0.4,0.884,5,0.13,-10.153,0,0.0358,145.008,4,0.497,1,focus
46lIt6GmL0VkkbuUyGDbCs,Got Money,Lil Wayne,Tha Carter III,244626,61,0.00199,0.442,0.638,0.0,7,0.646,-5.053,1,0.26,82.206,4,0.706,4,party
7AFvQJ4osDwjyXC9KB2f2E,Happy People,Wh0,Happy People,192000,52,0.0194,0.608,0.939,1.63e-05,0,0.411,-4.858,1,0.169,124.959,4,0.276,3,sleep
4UHjHhHmTJu4szvm3407Xa,Thin Noise,Ziem,White Noise,179663,39,0.114,0.133,0.0045,0.996,11,0.577,-52.275,0,0.0463,141.832,4,0.00445,2,focus
6ScJMrlpiLfZUGtWp4QIVt,A Milli,Lil Wayne,Tha Carter III,221840,74,0.0527,0.679,0.684,0.000895,6,0.177,-8.559,1,0.278,151.748,4,0.755,4,workout
4f8Mh5wuWHOsfXtzjrJB3t,I THINK,"Tyler, The Creator",IGOR,212013,76,0.00881,0.826,0.579,0.0,8,0.129,-8.241,0,0.0801,121.075,4,0.431,4,sleep
7IhFrpGDnBnCPlVxEgaUDg,Diamonds,Oatmello,Diamonds,154074,54,0.713,0.727,0.302,0.846,4,0.0828,-12.333,0,0.0619,81.013,4,0.112,3,focus
0GuQcX8wTe8bUZ72ZncR7m,All Along The Watchtower,Jimi Hendrix,Music From The Motion Picture Watchmen,239666,9,0.00287,0.433,0.787,2.97e-05,8,0.0883,-6.747,1,0.0581,113.363,4,0.562,1,party
250RLekaiL1q9qZer975Eg,If We Were Vampires,Jason Isbell and the 400 Unit,The Nashville Sound,215563,66,0.824,0.629,0.208,3.7e-06,5,0.107,-16.225,1,0.0324,96.609,4,0.685,4,sleep
5dSFlPDHjAuYU1apyrRgqV,Good Grief - Don Diablo Remix,Bastille,Good Grief (Don Diablo Remix),239000,56,0.0207,0.747,0.793,0.0,8,0.121,-3.482,1,0.0956,125.986,4,0.74,3,sleep
4F1wRJpj3i83yf7FBTo1W7,Burn,Marnik,Burn,193729,52,0.0434,0.579,0.805,0.0,6,0.1,-5.923,0,0.338,105.013,4,0.576,3,sleep
6qspW4YKycviDFjHBOaqUY,Waterfalls,TLC,Crazysexycool,279506,73,0.311,0.77,0.505,7.4e-05,1,0.0777,-7.345,1,0.0828,171.798,4,0.757,4,party
1U4mweNwisxNj23ffuC9gO,Miss Me,Drake,Thank Me Later,305520,57,0.0844,0.474,0.867,0.0,11,0.334,-6.027,0,0.557,153.939,4,0.374,3,workout
23eSs9NM5hSXN2SjN62xT8,Better,Betty Who,Take Me When You Go (Deluxe Version),228120,36,0.0399,0.542,0.671,0.00192,9,0.12,-7.033,0,0.0482,162.015,4,0.229,2,sleep
1MQCTOWVfy4PcuBXkBsHVB,Just a Friend,Biz Markie,Just A Friend - EP,238266,60,0.12,0.862,0.663,0.0,0,0.318,-9.004,1,0.21,85.308,4,0.837,3,party
5HGibWoxnkYSkl6mHmAlOE,That's My Kind Of Night,Luke Bryan,Crash My Party,190186,70,0.0626,0.66,0.754,0.0,4,0.1,-2.84,0,0.051,110.02,4,0.899,4,party
77ekrhV3OHhwaTO4CNoFo5,Magic Wind,Al McCain,Moods,122239,57,0.965,0.635,0.026,0.851,2,0.106,-22.868,1,0.229,126.043,3,0.352,3,focus
7x8ILiGyZAFW3F0rPUPYxm,October,Regina Mira,October,108770,70,0.996,0.493,0.01,0.962,10,0.115,-26.589,1,0.0484,69.47,3,0.349,4,focus
2Uw71QkfzFGYVioojiUnFv,Staircase Sonata,Gabríel Ólafs,Staircase Sonata,147800,58,0.989,0.379,0.0206,0.933,9,0.105,-30.461,1,0.0452,111.127,3,0.128,3,focus
00rwNfpvpelUqypHGOQ7h4,the world was ours,Kupla,the world was ours,137423,56,0.763,0.674,0.378,0.481,0,0.2,-8.067,0,0.0646,86.015,4,0.183,3,focus
3LcYYV9ozePfgYYmXv0P3r,Fire and Rain,James Taylor,Sweet Baby James,200579,73,0.499,0.611,0.35,7.84e-06,5,0.0844,-14.48,1,0.0356,76.064,4,0.36,4,party
3ZffCQKLFLUvYM59XKLbVm,Wake Me up When September Ends,Green Day,American Idiot,285653,77,0.023,0.546,0.814,0.0,7,0.0972,-5.146,1,0.0314,104.98,4,0.146,4,sleep
6JqYhSdTE4WbQrMXxPH5cD,Honeypie,Johnny Utah,Honeypie,135521,72,0.0698,0.742,0.678,0.0,5,0.151,-4.605,0,0.192,115.05,4,0.927,4,sleep
7zpMf6X2Ylipo6Ad8RwFC9,Home,Newclaess,Home,209523,52,0.026,0.657,0.865,9.89e-05,2,0.0926,-5.04,1,0.0645,126.005,4,0.234,3,workout
2quJfGTjAe7KtJ7o57U9UT,Can't Lose,DISTO,Can't Lose,162975,51,0.182,0.499,0.899,2.15e-06,4,0.126,-3.734,0,0.307,154.849,4,0.188,3,workout
